Task,subject,trial,Split Half,Split OddEven,stimfile,condition,code,previous trial,current trial,correct_response_side,response_repetition,stimulus_TYPE_repetition,resp_1,resp_2,response,distractor,error,post-error,RT
Stroop,41,84,B2,Even,congruent_orange.jpg,1,congruent_orange,incongruent,congruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1093
Stroop,41,85,B2,Odd,incongruent_blue_green.jpg,2,incongruent_blue_green,congruent,incongruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1687
Stroop,41,86,B2,Even,incongruent_green_blue.jpg,2,incongruent_green_blue,incongruent,incongruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1500
Stroop,41,87,B2,Odd,incongruent_orange_green.jpg,2,incongruent_orange_green,incongruent,incongruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1266
Stroop,41,88,B2,Even,incongruent_red_blue.jpg,2,incongruent_red_blue,incongruent,incongruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,938
Stroop,41,89,B2,Odd,congruent_red.jpg,1,congruent_red,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,780
Stroop,41,90,B2,Even,congruent_orange.jpg,1,congruent_orange,congruent,congruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1078
Stroop,41,91,B2,Odd,congruent_blue.jpg,1,congruent_blue,congruent,congruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1827
Stroop,41,92,B2,Even,congruent_orange.jpg,1,congruent_orange,congruent,congruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1094
Stroop,41,93,B2,Odd,incongruent_blue_green.jpg,2,incongruent_blue_green,congruent,incongruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1484
Stroop,41,94,B2,Even,incongruent_orange_green.jpg,2,incongruent_orange_green,incongruent,incongruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1578
Stroop,41,95,B2,Odd,incongruent_green_red.jpg,2,incongruent_green_red,incongruent,incongruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1484
Stroop,41,96,B2,Even,incongruent_blue_red.jpg,2,incongruent_blue_red,incongruent,incongruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1359
Stroop,41,97,B2,Odd,congruent_red.jpg,1,congruent_red,incongruent,congruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1312
Stroop,41,98,B2,Even,incongruent_blue_orange.jpg,2,incongruent_blue_orange,congruent,incongruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1000
Stroop,41,99,B2,Odd,incongruent_blue_green.jpg,2,incongruent_blue_green,incongruent,incongruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,781
Stroop,41,100,B2,Even,congruent_red.jpg,1,congruent_red,incongruent,congruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,890
Flanker,42,2,B1,Even,incongruent_left.jpg,999,incongruent_left,congruent,incongruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,2,1,0,8279
Flanker,42,3,B1,Odd,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,1,6811
Flanker,42,4,B1,Even,congruent_left.jpg,1,congruent_left,incongruent,congruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,2109
Flanker,42,5,B1,Odd,congruent_left.jpg,1,congruent_left,congruent,congruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1468
Flanker,42,6,B1,Even,congruent_right.jpg,1,congruent_right,congruent,congruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1453
Flanker,42,7,B1,Odd,congruent_left.jpg,1,congruent_left,congruent,congruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1468
Flanker,42,8,B1,Even,congruent_right.jpg,1,congruent_right,congruent,congruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,703
Flanker,42,9,B1,Odd,congruent_right.jpg,999,congruent_right,congruent,congruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,1,1,0,1500
Flanker,42,10,B1,Even,congruent_left.jpg,1,congruent_left,congruent,congruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,1,1359
Flanker,42,11,B1,Odd,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1749
Flanker,42,12,B1,Even,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1343
Flanker,42,13,B1,Odd,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1594
Flanker,42,14,B1,Even,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1531
Flanker,42,15,B1,Odd,congruent_left.jpg,1,congruent_left,congruent,congruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1094
Flanker,42,16,B1,Even,congruent_left.jpg,1,congruent_left,congruent,congruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1453
Flanker,42,17,B1,Odd,congruent_left.jpg,999,congruent_left,congruent,congruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,2,1,0,781
Flanker,42,18,B1,Even,congruent_right.jpg,1,congruent_right,congruent,congruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,1,1141
Flanker,42,19,B1,Odd,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1890
Flanker,42,20,B1,Even,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1624
Flanker,42,21,B1,Odd,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1265
Flanker,42,22,B1,Even,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1453
Flanker,42,23,B1,Odd,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1328
Flanker,42,24,B1,Even,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1437
Flanker,42,25,B1,Odd,congruent_left.jpg,1,congruent_left,incongruent,congruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1359
Flanker,42,27,B1,Odd,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1703
Flanker,42,28,B1,Even,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1546
Flanker,42,29,B1,Odd,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1297
Flanker,42,30,B1,Even,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1172
Flanker,42,31,B1,Odd,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1265
Flanker,42,32,B1,Even,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1110
Flanker,42,33,B1,Odd,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1327
Flanker,42,34,B1,Even,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1359
Flanker,42,35,B1,Odd,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,952
Flanker,42,36,B1,Even,congruent_left.jpg,1,congruent_left,congruent,congruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1109
Flanker,42,37,B1,Odd,congruent_left.jpg,1,congruent_left,congruent,congruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1812
Flanker,42,38,B1,Even,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1297
Flanker,42,39,B1,Odd,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1358
Flanker,42,40,B1,Even,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1312
Flanker,42,41,B1,Odd,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1281
Flanker,42,42,B1,Even,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1281
Flanker,42,43,B1,Odd,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1172
Flanker,42,44,B1,Even,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1375
Flanker,42,45,B1,Odd,congruent_left.jpg,1,congruent_left,congruent,congruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1234
Flanker,42,46,B1,Even,congruent_left.jpg,1,congruent_left,congruent,congruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1172
Flanker,42,47,B1,Odd,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1500
Flanker,42,48,B1,Even,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1109
Flanker,42,49,B1,Odd,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1155
Flanker,42,50,B1,Even,congruent_right.jpg,1,congruent_right,congruent,congruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1047
Flanker,42,52,B2,Even,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1297
Flanker,42,53,B2,Odd,congruent_left.jpg,1,congruent_left,incongruent,congruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1172
Flanker,42,54,B2,Even,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1531
Flanker,42,55,B2,Odd,congruent_left.jpg,1,congruent_left,incongruent,congruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,937
Flanker,42,56,B2,Even,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1375
Flanker,42,57,B2,Odd,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1219
Flanker,42,58,B2,Even,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,891
Flanker,42,59,B2,Odd,congruent_left.jpg,1,congruent_left,congruent,congruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,984
Flanker,42,60,B2,Even,congruent_left.jpg,1,congruent_left,congruent,congruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1187
Flanker,42,61,B2,Odd,congruent_right.jpg,1,congruent_right,congruent,congruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1109
Flanker,42,62,B2,Even,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1422
Flanker,42,63,B2,Odd,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1375
Flanker,42,64,B2,Even,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1094
Flanker,42,65,B2,Odd,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1312
Flanker,42,66,B2,Even,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1359
Flanker,42,67,B2,Odd,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1702
Flanker,42,68,B2,Even,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1281
Flanker,42,69,B2,Odd,congruent_left.jpg,1,congruent_left,incongruent,congruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1203
Flanker,42,70,B2,Even,congruent_right.jpg,1,congruent_right,congruent,congruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1219
Flanker,42,71,B2,Odd,congruent_right.jpg,1,congruent_right,congruent,congruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,985
Flanker,42,72,B2,Even,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1078
Flanker,42,73,B2,Odd,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1093
Flanker,42,74,B2,Even,congruent_right.jpg,1,congruent_right,congruent,congruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1047
Flanker,42,75,B2,Odd,congruent_right.jpg,1,congruent_right,congruent,congruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1249
Flanker,42,77,B2,Odd,congruent_left.jpg,1,congruent_left,congruent,congruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1093
Flanker,42,78,B2,Even,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1281
Flanker,42,79,B2,Odd,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1422
Flanker,42,80,B2,Even,congruent_left.jpg,1,congruent_left,incongruent,congruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1078
Flanker,42,81,B2,Odd,congruent_left.jpg,1,congruent_left,congruent,congruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1031
Flanker,42,82,B2,Even,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1156
Flanker,42,83,B2,Odd,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1172
Flanker,42,84,B2,Even,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1187
Flanker,42,85,B2,Odd,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1187
Flanker,42,86,B2,Even,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1109
Flanker,42,87,B2,Odd,congruent_left.jpg,1,congruent_left,incongruent,congruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1015
Flanker,42,88,B2,Even,congruent_left.jpg,1,congruent_left,congruent,congruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,891
Flanker,42,89,B2,Odd,congruent_left.jpg,1,congruent_left,congruent,congruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,844
Flanker,42,90,B2,Even,congruent_right.jpg,1,congruent_right,congruent,congruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1031
Flanker,42,91,B2,Odd,congruent_right.jpg,1,congruent_right,congruent,congruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,985
Flanker,42,92,B2,Even,congruent_left.jpg,1,congruent_left,congruent,congruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,922
Flanker,42,93,B2,Odd,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1484
Flanker,42,94,B2,Even,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,969
Flanker,42,95,B2,Odd,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1094
Flanker,42,96,B2,Even,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1187
